teams,att_coef
Arsenal,1.4446357357492412
Aston Villa,1.1935400853001579
Bournemouth,0.6061698217274436
Brentford,1.077971887213605
Brighton,1.2585330034242428
Burnley,0.6661374402490469
Chelsea,1.0047836954046723
Crystal Palace,0.7998016695098402
Everton,0.7130271078118261
Fulham,0.9374946940990634
Liverpool,1.5058889203310124
Luton Town,0.6835883425419363
Manchester City,1.6160045429816743
Manchester Utd,1.1305819149984349
Newcastle Utd,1.2741459108445092
Nott'ham Forest,0.7167373154299251
Sheffield Utd,0.44728806403591237
Tottenham,1.2719286250509005
West Ham,1.0168937773923072
Wolves,0.6348474459042489
