teams,def_coef
Arsenal,-0.5587994548032484
Aston Villa,-0.38421045472794746
Bournemouth,-0.06081985513383875
Brentford,-0.36897857822410063
Brighton,-0.35195955280553837
Burnley,-0.039441644159606215
Chelsea,-0.5133288389470629
Crystal Palace,-0.46809135987597106
Everton,-0.18820337505218454
Fulham,-0.31163325353598037
Liverpool,-0.6505799933626017
Luton Town,0.03891797716697103
Manchester City,-1.0195912870127009
Manchester Utd,-0.37471309304540945
Newcastle Utd,-0.6424694670790863
Nott'ham Forest,-0.21129470887341384
Sheffield Utd,0.3778560359680341
Tottenham,-0.36837234272821195
West Ham,-0.3220668526073722
Wolves,-0.3543653592880873
