teams,def_coef
Arsenal,-0.9278750812097107
Aston Villa,-1.2344001417229822
Bournemouth,-0.521308081817897
Brentford,-1.134721126980583
Brighton,-0.7772247063201138
Burnley,-0.8797482204774013
Chelsea,-0.842135272290195
Crystal Palace,-0.8670165293886162
Everton,-0.7067866832024502
Fulham,-0.8411916990085352
Liverpool,-1.0071609579028238
Luton Town,-0.8944917944944966
Manchester City,-1.4989568835069114
Manchester Utd,-1.1015835247874566
Newcastle Utd,-1.1013640104831128
Nott'ham Forest,-0.6526124732697772
Sheffield Utd,-0.28333349135762487
Tottenham,-0.5624191198627567
West Ham,-0.7247708698448712
Wolves,-0.7939981667050783
