teams,def_coef
Arsenal,-0.4516220096144514
Aston Villa,-0.31432483305134284
Bournemouth,0.019909443630008357
Brentford,-0.4352944996885757
Brighton,-0.07988225989138248
Burnley,0.37109249836999714
Chelsea,-0.2838965114483337
Crystal Palace,-0.11030810694942184
Everton,-0.1570152044415683
Fulham,-0.023521945441629187
Liverpool,-0.5855558801415259
Luton Town,-0.1733094000869818
Manchester City,-0.8194308128896592
Manchester Utd,-0.33491354357612035
Newcastle Utd,-0.43315365803708106
Nott'ham Forest,-0.22315721155620727
Sheffield Utd,-0.02126196341936374
Tottenham,-0.3574056251573072
West Ham,-0.003584700347146374
Wolves,-0.1260789129226594
