teams,att_coef
Arsenal,1.5028659730718952
Aston Villa,0.9808385433536913
Bournemouth,0.7216528005176527
Brentford,1.1208845099153297
Brighton,1.3444022105170594
Chelsea,0.6810396607298673
Crystal Palace,0.762599702132561
Everton,0.5992646446769544
Fulham,1.0660655488466124
Leeds United,0.9679426063286077
Leicester City,0.9984208410898127
Liverpool,1.3445885259113202
Manchester City,1.6100271288468
Manchester Utd,1.1204457006132187
Newcastle Utd,1.2650585820233315
Nott'ham Forest,0.7138196547564232
Southampton,0.5683827251308485
Tottenham,1.297993162302151
West Ham,0.8106025057815216
Wolves,0.5231049734543389
