teams,def_coef
Arsenal,-1.0367657094544118
Aston Villa,-1.0073846533061275
Bournemouth,-0.585674238823418
Brentford,-0.9675714416398806
Brighton,-0.8611180672709146
Chelsea,-0.9992721622443358
Crystal Palace,-0.9662661709671381
Everton,-0.7967709602202786
Fulham,-0.8738745074331343
Leeds United,-0.5129091881512429
Leicester City,-0.6173581412949577
Liverpool,-1.0390572059184726
Manchester City,-1.2966776653019032
Manchester Utd,-1.0785334223646703
Newcastle Utd,-1.3417431535822477
Nott'ham Forest,-0.6262642733031513
Southampton,-0.5957614026040218
Tottenham,-0.6691051196029808
West Ham,-0.8441405800668139
Wolves,-0.8434967271519983
