teams,def_coef
Arsenal,-1.0162751733788402
Aston Villa,-0.944525503747972
Bournemouth,-0.6082005547132951
Brentford,-0.9783930186994861
Brighton,-0.8511667670024253
Burnley,-0.7966400865366328
Chelsea,-1.158376695968063
Crystal Palace,-1.0127852573613692
Everton,-0.762348833456699
Fulham,-0.8985162125604986
Liverpool,-1.211723990354112
Luton Town,-0.45507853071340304
Manchester City,-1.4180398886216454
Manchester Utd,-0.9491272568538405
Newcastle Utd,-1.1021629094610998
Nott'ham Forest,-0.7370048845008921
Sheffield Utd,-0.23700971960810038
Tottenham,-0.9549537698169892
West Ham,-0.9081028760076636
Wolves,-0.9441951119941387
