teams,def_coef
Arsenal,-1.1958265035228173
Aston Villa,-0.8361829899773504
Bournemouth,-0.4955801519006826
Brentford,-0.5034874657507608
Brighton,-0.657539177185172
Burnley,-0.3937884346111583
Chelsea,-0.5737543997316364
Crystal Palace,-0.4353550903882448
Everton,-0.8800453431031116
Fulham,-0.6509187938632827
Liverpool,-1.0771673587289816
Luton Town,-0.3951205194173734
Manchester City,-0.9893071041011916
Manchester Utd,-0.834641723873399
Newcastle Utd,-0.533119191776733
Nott'ham Forest,-0.5407369019253968
Sheffield Utd,-0.1325045510190336
Tottenham,-0.5418264014679177
West Ham,-0.49279390449384214
Wolves,-0.6499296197662481
