teams,att_coef
Arsenal,1.449728492300835
Aston Villa,1.1129124151293892
Bournemouth,0.637428884921804
Brentford,1.1000613553201757
Brighton,1.2383011141285374
Burnley,0.6949173896272851
Chelsea,1.0374679559331972
Crystal Palace,0.8617655854749872
Everton,0.7124748662671753
Fulham,1.0067019241549557
Liverpool,1.5099839137633158
Luton Town,0.9749336102073174
Manchester City,1.6512131991805534
Manchester Utd,1.1717328649578198
Newcastle Utd,1.2169592811833112
Nott'ham Forest,0.7529292276055302
Sheffield Utd,0.0288558372325749
Tottenham,1.267348743058166
West Ham,1.0257221781125623
Wolves,0.5485611614405109
