teams,def_coef
Arsenal,-1.0568970845900687
Aston Villa,-0.7635357674192141
Bournemouth,-0.4694707808460857
Brentford,-0.7121658062370319
Brighton,-0.732196245439797
Burnley,-0.6523096882307845
Chelsea,-0.8808569145128052
Crystal Palace,-0.7289588898803897
Everton,-0.6648156180063522
Fulham,-0.7451618994223776
Liverpool,-0.9606409634054247
Luton Town,-0.30053406330845345
Manchester City,-1.3026138043240767
Manchester Utd,-0.6648672272334987
Newcastle Utd,-0.6906330151416096
Nott'ham Forest,-0.49993799507243913
Sheffield Utd,-0.14386053689804917
Tottenham,-0.6784487663181662
West Ham,-0.5891662232158011
Wolves,-0.7075064985131684
