teams,def_coef
Arsenal,-0.9811336806639843
Aston Villa,-0.8642480066954931
Bournemouth,-0.4551931044468525
Brentford,-0.7468753323401502
Brighton,-0.8162495339196129
Burnley,-0.8064540326965346
Chelsea,-1.0612399590057724
Crystal Palace,-0.8005604511176839
Everton,-0.6920349669698562
Fulham,-0.8030142163358199
Liverpool,-1.0682523040335588
Luton Town,-0.46140798375199293
Manchester City,-1.2987999462779687
Manchester Utd,-0.7471841978011033
Newcastle Utd,-0.8044710218965352
Nott'ham Forest,-0.5151015650579979
Sheffield Utd,-0.3613510323418891
Tottenham,-0.7901654631376165
West Ham,-0.8042870592411185
Wolves,-0.8111435306523477
