teams,att_coef
Arsenal,1.4464535286657814
Aston Villa,1.195510571666818
Bournemouth,0.6089898361325021
Brentford,1.075891262024844
Brighton,1.258750665367485
Burnley,0.660236008090431
Chelsea,1.0002153481459317
Crystal Palace,0.8002687652971335
Everton,0.7094483490398285
Fulham,0.9317745364328777
Liverpool,1.5052478631839061
Luton Town,0.669614988108677
Manchester City,1.617553962220165
Manchester Utd,1.1397742691819697
Newcastle Utd,1.2756771822920652
Nott'ham Forest,0.7139214957012731
Sheffield Utd,0.45602241721155123
Tottenham,1.2771265984236844
West Ham,1.0176201079700806
Wolves,0.6399022448429983
