teams,def_coef
Arsenal,-1.0028877605135014
Aston Villa,-0.8705068094921395
Bournemouth,-0.5163026090743771
Brentford,-0.7809828226171339
Brighton,-0.8128671099497088
Burnley,-0.6647999979313102
Chelsea,-0.984827327631592
Crystal Palace,-0.7885350933662395
Everton,-0.7452751814646854
Fulham,-0.772833895501915
Liverpool,-1.1289060499995953
Luton Town,-0.456604788328014
Manchester City,-1.2762050477953804
Manchester Utd,-0.8480762424490293
Newcastle Utd,-0.8399862555394231
Nott'ham Forest,-0.5928454903642503
Sheffield Utd,-0.23709580526674118
Tottenham,-0.8130025906465819
West Ham,-0.7618471054346931
Wolves,-0.8485687506211953
