teams,att_coef
Arsenal,1.5321784367924496
Aston Villa,0.9784954787181074
Bournemouth,0.7442546863441226
Brentford,1.0939180910432769
Brighton,1.3481975379329443
Chelsea,0.687234022643263
Crystal Palace,0.7308202056728399
Everton,0.5925795003497056
Fulham,1.0545118875829567
Leeds United,0.9688681775056858
Leicester City,1.0159364443555308
Liverpool,1.3567468737589699
Manchester City,1.6374013629180788
Manchester Utd,1.0787358146183643
Newcastle Utd,1.3052399681610534
Nott'ham Forest,0.7113769167954123
Southampton,0.5596758779413984
Tottenham,1.3073905274956399
West Ham,0.7765040479783089
Wolves,0.5199341413918928
