teams,def_coef
Arsenal,-0.9816175157316318
Aston Villa,-0.8795909534513943
Bournemouth,-0.49899503403089507
Brentford,-0.7735588079380031
Brighton,-0.8047673483614299
Burnley,-0.7677681086935454
Chelsea,-1.0441599217106359
Crystal Palace,-0.8498956669066315
Everton,-0.6928710147395651
Fulham,-0.8000124123701818
Liverpool,-1.0982680792636652
Luton Town,-0.46997079177094464
Manchester City,-1.3214609871061425
Manchester Utd,-0.7818797161423033
Newcastle Utd,-0.8835713556898657
Nott'ham Forest,-0.5580719128046213
Sheffield Utd,-0.3524953665289007
Tottenham,-0.812000282437104
West Ham,-0.8172628220981792
Wolves,-0.8401791204317904
