teams,att_coef
Arsenal,1.407364098354241
Aston Villa,1.141427561145969
Bournemouth,0.777554733588584
Brentford,1.0029184856686182
Brighton,1.147147509897401
Burnley,0.6050996670779505
Chelsea,1.0292260514334945
Crystal Palace,0.7866519016865172
Everton,0.6765714947122605
Fulham,0.9832639156907121
Liverpool,1.438327202501712
Luton Town,1.025818572013337
Manchester City,1.5212478954162545
Manchester Utd,1.0564349853169483
Newcastle Utd,1.2074835326476494
Nott'ham Forest,0.7710282315604675
Sheffield Utd,0.5144069172932124
Tottenham,1.241395726490612
West Ham,0.9758206112136236
Wolves,0.6908109062904331
