teams,def_coef
Arsenal,-0.4808552225607061
Aston Villa,-0.3224381039192137
Bournemouth,0.06434352528651774
Brentford,-0.4997098036544614
Brighton,-0.19064145560208046
Burnley,-0.4249043230752765
Chelsea,-0.3785552731881632
Crystal Palace,-0.32958727938958154
Everton,-0.28118239979961634
Fulham,-0.35992378877269804
Liverpool,-0.7312830693974663
Luton Town,-0.21716373683501444
Manchester City,-0.6169393420805431
Manchester Utd,-0.4060279593894016
Newcastle Utd,-0.7148857837689047
Nott'ham Forest,-0.16135324972224124
Sheffield Utd,-0.11376164446994194
Tottenham,-0.3549863526806496
West Ham,-0.23857427745588045
Wolves,-0.1355700246561919
