teams,def_coef
Arsenal,-0.9781275911511723
Aston Villa,-0.85709958816021
Bournemouth,-0.4494693690659961
Brentford,-0.743462220981391
Brighton,-0.8136097101540816
Burnley,-0.8126871876574296
Chelsea,-1.0608971034286827
Crystal Palace,-0.7970202616088797
Everton,-0.6876552261397563
Fulham,-0.8008579841971233
Liverpool,-1.0620995898957217
Luton Town,-0.455371602776565
Manchester City,-1.2963050324234697
Manchester Utd,-0.74158378118281
Newcastle Utd,-0.7960328129437635
Nott'ham Forest,-0.509218165992254
Sheffield Utd,-0.3629783301402555
Tottenham,-0.7866521153129971
West Ham,-0.8006134202193348
Wolves,-0.8053032825204218
