teams,att_coef
Arsenal,1.4433693992676573
Aston Villa,1.1723759124254465
Bournemouth,0.8844438814637433
Brentford,0.9312074754994245
Brighton,0.9255623592658547
Burnley,0.6958028700631851
Chelsea,1.2242948052817677
Crystal Palace,0.8187523459511654
Everton,0.593684304556406
Fulham,0.8985997596411608
Liverpool,1.3172549961481146
Luton Town,0.926538979161329
Manchester City,1.482226181430336
Manchester Utd,1.0257870111223932
Newcastle Utd,1.3293721742988005
Nott'ham Forest,0.786630799097243
Sheffield Utd,0.6297214572999107
Tottenham,1.2013525891986925
West Ham,0.9592192714827615
Wolves,0.7538034273446069
