teams,def_coef
Arsenal,-1.329230721525696
Aston Villa,-0.8020267931139331
Bournemouth,-0.615749056062165
Brentford,-0.7248274754634212
Brighton,-0.7115320044879545
Burnley,-0.48621276846154815
Chelsea,-0.6731372860284032
Crystal Palace,-0.7256629438834553
Everton,-0.8410621110057255
Fulham,-0.7763289159909086
Liverpool,-1.0218095453143337
Luton Town,-0.36505724920741506
Manchester City,-1.2495272694625779
Manchester Utd,-0.7612627049988617
Newcastle Utd,-0.7212528435463184
Nott'ham Forest,-0.6032062248842295
Sheffield Utd,-0.12003642942621338
Tottenham,-0.6209613217526232
West Ham,-0.48029683878032
Wolves,-0.6833314214557502
