teams,def_coef
Arsenal,-1.1244793849026993
Aston Villa,-0.8592614690426766
Bournemouth,-0.5945874265546129
Brentford,-0.6747177900334531
Brighton,-0.7156824985766053
Burnley,-0.4580679777121364
Chelsea,-0.7614064996235302
Crystal Palace,-0.6775626655964115
Everton,-0.8095092137787073
Fulham,-0.7754287215433731
Liverpool,-1.167839085892874
Luton Town,-0.407046511104538
Manchester City,-1.19397792357627
Manchester Utd,-0.8621527820754563
Newcastle Utd,-0.7691115654747775
Nott'ham Forest,-0.6005751415783673
Sheffield Utd,-0.24560828073916435
Tottenham,-0.70039621734654
West Ham,-0.6444847597646499
Wolves,-0.7629441483703174
