teams,def_coef
Arsenal,-1.0377482769579578
Aston Villa,-0.9899652660964895
Bournemouth,-0.5791317800452072
Brentford,-0.950794064057356
Brighton,-0.8878567619361771
Chelsea,-1.0275463422930367
Crystal Palace,-0.9815334111883725
Everton,-0.7997364331148643
Fulham,-0.901573206246743
Leeds United,-0.5325162557114425
Leicester City,-0.5938803752769887
Liverpool,-1.0124223290393441
Manchester City,-1.2687390321315286
Manchester Utd,-1.0682535736472296
Newcastle Utd,-1.3178461453648895
Nott'ham Forest,-0.5925403084898395
Southampton,-0.6014741236879712
Tottenham,-0.6959603830942278
West Ham,-0.8464978363834532
Wolves,-0.8490843903487234
