teams,def_coef
Arsenal,-1.0765492258376625
Aston Villa,-0.8036530632241038
Bournemouth,-0.5113223427146583
Brentford,-0.7433098619390976
Brighton,-0.766679077733143
Burnley,-0.6455010677115913
Chelsea,-0.9002755178886641
Crystal Palace,-0.7627755369535626
Everton,-0.7062166229879445
Fulham,-0.7756767223214203
Liverpool,-1.0167476219055684
Luton Town,-0.3463305417876657
Manchester City,-1.3186395722468987
Manchester Utd,-0.7232657121888306
Newcastle Utd,-0.7511771826499499
Nott'ham Forest,-0.5473258438735064
Sheffield Utd,-0.15465389584321979
Tottenham,-0.7197324382639972
West Ham,-0.6324724873961542
Wolves,-0.7552177754389088
