teams,att_coef
Arsenal,1.4102575593269002
Aston Villa,1.1367717951836267
Bournemouth,0.7650648450133885
Brentford,0.9916364188204856
Brighton,1.161258972641609
Burnley,0.6369738198808397
Chelsea,1.0257762258932577
Crystal Palace,0.7891126233976944
Everton,0.6807531147528729
Fulham,0.9675457097692632
Liverpool,1.449657784173392
Luton Town,1.0142712853554599
Manchester City,1.5216291413989804
Manchester Utd,1.0577446058101747
Newcastle Utd,1.202608234811942
Nott'ham Forest,0.7877006211909853
Sheffield Utd,0.5199330670098783
Tottenham,1.2377205474844515
West Ham,0.9393984403099481
Wolves,0.7041851877748516
