teams,att_coef
Arsenal,1.00933314011891
Aston Villa,0.7300600200454475
Bournemouth,0.4170661963571287
Brentford,0.35825045524191645
Brighton,0.43981603974220496
Burnley,0.39005705417113395
Chelsea,0.7136323912699649
Crystal Palace,0.211664944107804
Everton,0.20912967937345583
Fulham,0.413830679998405
Liverpool,0.7410532404801937
Luton Town,0.43791237305665365
Manchester City,0.9149231801080948
Manchester Utd,0.5368940366034537
Newcastle Utd,0.5637066141087255
Nott'ham Forest,0.45668439750412254
Sheffield Utd,0.41858733344089194
Tottenham,0.8279586345783472
West Ham,0.46145001305299155
Wolves,0.30649897578319313
