teams,att_coef
Arsenal,1.4187419630574043
Aston Villa,1.1634155365204577
Bournemouth,0.8864915424195349
Brentford,0.9393580262279807
Brighton,0.6371252099799983
Burnley,0.688635186259067
Chelsea,1.3463915903689763
Crystal Palace,1.1485626650149872
Everton,0.5240171864381664
Fulham,0.9351736801527053
Liverpool,1.3209742209441124
Luton Town,0.9202554797666797
Manchester City,1.5140079918572844
Manchester Utd,1.0398671659513048
Newcastle Utd,1.3791059528332925
Nott'ham Forest,0.8503866419026965
Sheffield Utd,0.5196356855252864
Tottenham,1.1120080759412756
West Ham,0.9724086691672019
Wolves,0.6834375296715876
