teams,def_coef
Arsenal,-1.1118534712573895
Aston Villa,-1.1473188980510984
Bournemouth,-0.7103029530606197
Brentford,-1.2974516013642556
Brighton,-0.9564720576170057
Burnley,-0.601166486056728
Chelsea,-0.9659541762537139
Crystal Palace,-1.1060106387346225
Everton,-0.7826138518241714
Fulham,-0.9576223772926444
Liverpool,-1.164100710606136
Luton Town,-0.5417843135359947
Manchester City,-1.855861211711309
Manchester Utd,-1.2944289801495363
Newcastle Utd,-1.384473435924612
Nott'ham Forest,-0.8597166459536795
Sheffield Utd,-0.6381938965198395
Tottenham,-0.8863497260180391
West Ham,-0.9169684192318859
Wolves,-0.872108088032149
