teams,def_coef
Arsenal,-0.9606705272155565
Aston Villa,-0.7867583311876225
Bournemouth,-0.44385197639353235
Brentford,-0.6922521045418701
Brighton,-0.7410503203402994
Burnley,-0.6332964166371411
Chelsea,-0.9325780606655839
Crystal Palace,-0.6940734477210047
Everton,-0.6641585672990145
Fulham,-0.7403505485384677
Liverpool,-0.9930317136971247
Luton Town,-0.36930517910051347
Manchester City,-1.269797940012435
Manchester Utd,-0.7013446765462833
Newcastle Utd,-0.6974176922795428
Nott'ham Forest,-0.4720970741166788
Sheffield Utd,-0.21930739394084126
Tottenham,-0.7076576692667458
West Ham,-0.677662643909075
Wolves,-0.7500244218842058
