teams,def_coef
Arsenal,-1.014669215542812
Aston Villa,-0.8355743215420491
Bournemouth,-0.523537517398031
Brentford,-0.7642803741053127
Brighton,-0.8094669119105508
Burnley,-0.6417980284716983
Chelsea,-0.9707927393152027
Crystal Palace,-0.7906794846547543
Everton,-0.7358723208706704
Fulham,-0.808123168598183
Liverpool,-1.1460505750000796
Luton Town,-0.4026563345592489
Manchester City,-1.3078749864471215
Manchester Utd,-0.8430563518881873
Newcastle Utd,-0.8167109548156016
Nott'ham Forest,-0.6107132273110709
Sheffield Utd,-0.2206636856305644
Tottenham,-0.8139830324961972
West Ham,-0.7500094382297675
Wolves,-0.8471808971483321
