teams,def_coef
Arsenal,-0.9943127958751984
Aston Villa,-0.7988324066159671
Bournemouth,-0.46985854354220913
Brentford,-0.6977983507004213
Brighton,-0.7700649182232268
Burnley,-0.635778642796304
Chelsea,-0.9422677458830717
Crystal Palace,-0.7292403527972392
Everton,-0.6826403487090728
Fulham,-0.7915230536978769
Liverpool,-1.0684253941982926
Luton Town,-0.3614657953189977
Manchester City,-1.2982664255745293
Manchester Utd,-0.7608318303703241
Newcastle Utd,-0.7458210675174559
Nott'ham Forest,-0.5567553494481291
Sheffield Utd,-0.20235374623396107
Tottenham,-0.7526361889468569
West Ham,-0.7037407336784646
Wolves,-0.7868956310645397
