teams,def_coef
Arsenal,-0.9667028443110026
Aston Villa,-0.8490682426695508
Bournemouth,-0.4721292070705971
Brentford,-0.7474335557201408
Brighton,-0.7865826835976275
Burnley,-0.7808544330419033
Chelsea,-1.0344914156912606
Crystal Palace,-0.8290103432114042
Everton,-0.6703298363392283
Fulham,-0.7903489244941938
Liverpool,-1.065285939959653
Luton Town,-0.4478464675124106
Manchester City,-1.3060870672685891
Manchester Utd,-0.7451473806008787
Newcastle Utd,-0.843204156004347
Nott'ham Forest,-0.5270301774995404
Sheffield Utd,-0.35256102379417503
Tottenham,-0.7894686319570909
West Ham,-0.7997767800067717
Wolves,-0.8108766998481182
