teams,def_coef
Arsenal,-0.13427263240677953
Aston Villa,-0.48379824295574014
Bournemouth,-0.11367115373270169
Brentford,-0.15501832844597968
Brighton,-0.11670539831890886
Burnley,0.04360040680196649
Chelsea,-0.23630099608483124
Crystal Palace,-0.3155163526732526
Everton,-0.41134606719963535
Fulham,-0.1768856100176712
Liverpool,-0.48611735759997754
Luton Town,0.19031934525913052
Manchester City,-0.8905853393753511
Manchester Utd,-0.03181315923571833
Newcastle Utd,-0.6202911032794591
Nott'ham Forest,-0.20261964534481805
Sheffield Utd,0.6546745854243958
Tottenham,-0.10246909189680362
West Ham,-0.028399666669314365
Wolves,0.07243064975569309
