teams,att_coef
Arsenal,1.4588841336389595
Aston Villa,1.2042741047443355
Bournemouth,0.7403262650612014
Brentford,0.9669044392572284
Brighton,1.0399011944061773
Burnley,0.6097241891438926
Chelsea,0.9660316822947227
Crystal Palace,0.7744126419485425
Everton,0.6470979174343614
Fulham,0.9700790005080308
Liverpool,1.4620938671290409
Luton Town,1.0280669577519472
Manchester City,1.5313028698995639
Manchester Utd,1.0855384272695074
Newcastle Utd,1.263319127391691
Nott'ham Forest,0.8377785105782395
Sheffield Utd,0.5031326522673378
Tottenham,1.2112730058444212
West Ham,1.0085445216798672
Wolves,0.6913144917509318
