teams,def_coef
Arsenal,-1.0500832607689135
Aston Villa,-1.020966370326588
Bournemouth,-0.6072424438875422
Brentford,-0.9631692184791629
Brighton,-0.9250720240549096
Chelsea,-1.0642547049791762
Crystal Palace,-0.97652633552784
Everton,-0.7677132412514421
Fulham,-0.9544926433902345
Leeds United,-0.5148693089138662
Leicester City,-0.6594808671453489
Liverpool,-1.023915124120116
Manchester City,-1.2755548368615317
Manchester Utd,-1.080762434767776
Newcastle Utd,-1.3211541920687602
Nott'ham Forest,-0.648569289831705
Southampton,-0.6608638722814361
Tottenham,-0.6753252156893004
West Ham,-0.8402415675553264
Wolves,-0.856853806268985
