teams,def_coef
Arsenal,-0.9845176410697755
Aston Villa,-1.03220327077596
Bournemouth,-0.5850498014136399
Brentford,-0.9886177323188755
Brighton,-0.7960120126039728
Chelsea,-1.0404461355574202
Crystal Palace,-0.9527385805691773
Everton,-0.7571774417505404
Fulham,-0.8677855644840895
Leeds United,-0.47539858015163516
Leicester City,-0.6059261198996041
Liverpool,-1.0351956741154915
Manchester City,-1.3009747032229204
Manchester Utd,-1.1047266575913912
Newcastle Utd,-1.2892809226144797
Nott'ham Forest,-0.6149742944384882
Southampton,-0.5679235638289779
Tottenham,-0.6212419828403946
West Ham,-0.8115021985575753
Wolves,-0.82383483355466
