teams,def_coef
Arsenal,-0.9754033890622387
Aston Villa,-0.7645859405837965
Bournemouth,-0.4583664024187451
Brentford,-0.6770757283225202
Brighton,-0.7463318646938544
Burnley,-0.618187417343956
Chelsea,-0.9297855440227908
Crystal Palace,-0.7001760148785914
Everton,-0.6560936108327795
Fulham,-0.7505671380588578
Liverpool,-1.034927610412837
Luton Town,-0.37295997277792653
Manchester City,-1.280958557064094
Manchester Utd,-0.7252582253849102
Newcastle Utd,-0.7259318220660553
Nott'ham Forest,-0.51813922420813
Sheffield Utd,-0.18497050668621173
Tottenham,-0.7398388459036679
West Ham,-0.6696828483450419
Wolves,-0.7559246808383459
