teams,def_coef
Arsenal,-0.987871392762171
Aston Villa,-0.6999206809766583
Bournemouth,-0.37584514844481687
Brentford,-0.6437111693247008
Brighton,-0.6914071544572727
Burnley,-0.6356561382468083
Chelsea,-0.8429422260683
Crystal Palace,-0.646342542551268
Everton,-0.5638851931662624
Fulham,-0.6622594645317987
Liverpool,-0.93526897790916
Luton Town,-0.23415826665902775
Manchester City,-1.2297479071706139
Manchester Utd,-0.6096921535881935
Newcastle Utd,-0.6286841962379999
Nott'ham Forest,-0.42508744245234875
Sheffield Utd,-0.1554526168826946
Tottenham,-0.6501147720284142
West Ham,-0.5565638482716606
Wolves,-0.6656518504196676
