teams,def_coef
Arsenal,-1.0604845639156921
Aston Villa,-0.807283384570448
Bournemouth,-0.5316372397713155
Brentford,-0.763581903122907
Brighton,-0.8106361295962554
Burnley,-0.6382400703703761
Chelsea,-0.9201661735614413
Crystal Palace,-0.7724807248970554
Everton,-0.7402385248068827
Fulham,-0.7644894158258515
Liverpool,-1.1230065268149483
Luton Town,-0.44693790841203357
Manchester City,-1.2988456338837786
Manchester Utd,-0.8140637905203161
Newcastle Utd,-0.8047559341602655
Nott'ham Forest,-0.6009374150047583
Sheffield Utd,-0.22037621419751197
Tottenham,-0.8134713345162158
West Ham,-0.7340341627290101
Wolves,-0.8319001285674185
