teams,def_coef
Arsenal,-0.9270059797735309
Aston Villa,-0.7296164633410421
Bournemouth,-0.41517945230607295
Brentford,-0.6220152819027233
Brighton,-0.6848360129290969
Burnley,-0.6162590499043756
Chelsea,-0.8938737588604705
Crystal Palace,-0.6413162982261338
Everton,-0.6030681994359793
Fulham,-0.7286708042299669
Liverpool,-0.9594530588844166
Luton Town,-0.30488331860825757
Manchester City,-1.238845395378359
Manchester Utd,-0.6493414295075483
Newcastle Utd,-0.6508701508602329
Nott'ham Forest,-0.45121885002006745
Sheffield Utd,-0.20519270314887988
Tottenham,-0.6682834100086136
West Ham,-0.6275029777104281
Wolves,-0.6917237038442399
