teams,def_coef
Arsenal,-0.9927472082764
Aston Villa,-0.8836891331244119
Bournemouth,-0.5016235980449775
Brentford,-0.7646711624882204
Brighton,-0.8069205466671011
Burnley,-0.746236568064689
Chelsea,-0.9782130628570269
Crystal Palace,-0.7814425888177459
Everton,-0.724519036885257
Fulham,-0.7967207639532645
Liverpool,-1.0898093013073193
Luton Town,-0.4957304619151001
Manchester City,-1.29255158906349
Manchester Utd,-0.789500000304431
Newcastle Utd,-0.8342162013559227
Nott'ham Forest,-0.5649864755905023
Sheffield Utd,-0.2658211045663915
Tottenham,-0.7945069783575478
West Ham,-0.8027055269894344
Wolves,-0.8241096226719757
