teams,def_coef
Arsenal,-0.9808801775612541
Aston Villa,-0.7763662599645115
Bournemouth,-0.44690485494725135
Brentford,-0.6745862879153339
Brighton,-0.7507649555877542
Burnley,-0.6324928191452298
Chelsea,-0.928387462833728
Crystal Palace,-0.705831038021617
Everton,-0.6601131398827271
Fulham,-0.7793891281879948
Liverpool,-1.0400714678588625
Luton Town,-0.34190984128580476
Manchester City,-1.287907408264327
Manchester Utd,-0.7298404296693825
Newcastle Utd,-0.7137622236599059
Nott'ham Forest,-0.533558123288232
Sheffield Utd,-0.19319277536323978
Tottenham,-0.7294827307644687
West Ham,-0.6828550083096828
Wolves,-0.7613723453744689
