teams,def_coef
Arsenal,-1.0751763855222518
Aston Villa,-0.977043467505253
Bournemouth,-0.6873303793964051
Brentford,-1.0867262286800845
Brighton,-0.8763643764924917
Burnley,-0.4317388806164875
Chelsea,-1.0596085179301344
Crystal Palace,-0.9664887550958116
Everton,-0.7679666941370851
Fulham,-0.8597838556595166
Liverpool,-1.2111854135730329
Luton Town,-0.409016757113443
Manchester City,-1.503969835576118
Manchester Utd,-0.9618816096055828
Newcastle Utd,-1.199367135504169
Nott'ham Forest,-0.7613835993218524
Sheffield Utd,-0.6703931377848438
Tottenham,-0.8774055861446163
West Ham,-0.8674954582520322
Wolves,-0.8241687335934009
