teams,def_coef
Arsenal,-0.9834129968465618
Aston Villa,-1.0116402214554194
Bournemouth,-0.5764415674318657
Brentford,-0.9702713811506406
Brighton,-0.856826383748443
Chelsea,-1.002698400013957
Crystal Palace,-0.9732353807089823
Everton,-0.7601330469632022
Fulham,-0.9013569670539266
Leeds United,-0.4982710011953501
Leicester City,-0.5598084239025999
Liverpool,-1.0401371546853981
Manchester City,-1.2827452288885872
Manchester Utd,-1.0773044172744206
Newcastle Utd,-1.2575381751259294
Nott'ham Forest,-0.570940387844064
Southampton,-0.5736790863762636
Tottenham,-0.6531613965132996
West Ham,-0.8144555461003604
Wolves,-0.8296039783422986
