teams,def_coef
Arsenal,-1.0224370587391658
Aston Villa,-0.8995797176474674
Bournemouth,-0.5560256999590648
Brentford,-0.9649935198841421
Brighton,-0.8691325402210769
Burnley,-0.7254782800377032
Chelsea,-1.1164652923442024
Crystal Palace,-0.9442970569676177
Everton,-0.7647544825619897
Fulham,-0.8614598088789269
Liverpool,-1.2461276645589805
Luton Town,-0.5955208103145689
Manchester City,-1.3783000954986189
Manchester Utd,-0.9465139723044852
Newcastle Utd,-1.0100389039588344
Nott'ham Forest,-0.6990101991514049
Sheffield Utd,-0.25033131639017464
Tottenham,-0.9366390939015871
West Ham,-0.8514789619936389
Wolves,-0.9485558698567397
