teams,def_coef
Arsenal,-1.0352264799093083
Aston Villa,-0.9870551098973599
Bournemouth,-0.5768867566690845
Brentford,-0.9484046246301996
Brighton,-0.8853985351676336
Chelsea,-1.0251971655155585
Crystal Palace,-0.9791984360839665
Everton,-0.7977100368947314
Fulham,-0.8993703410636332
Leeds United,-0.529918362057543
Leicester City,-0.579580181360182
Liverpool,-1.0414143169605745
Manchester City,-1.2666680426865211
Manchester Utd,-1.065534013408429
Newcastle Utd,-1.3159677816448045
Nott'ham Forest,-0.590385346793396
Southampton,-0.5988140802346451
Tottenham,-0.6936673845952495
West Ham,-0.8457862910622009
Wolves,-0.8468377417833038
