teams,def_coef
Arsenal,-1.211226751307875
Aston Villa,-0.8302816415308255
Bournemouth,-0.5989301592113665
Brentford,-0.7725081421354684
Brighton,-0.752352914524659
Burnley,-0.5302835296520315
Chelsea,-0.7709452153211215
Crystal Palace,-0.773007485063702
Everton,-0.8136954274371878
Fulham,-0.7840618784052382
Liverpool,-1.083010497585319
Luton Town,-0.3864121203465701
Manchester City,-1.2645774148304156
Manchester Utd,-0.8113834402929168
Newcastle Utd,-0.7954996468380773
Nott'ham Forest,-0.6175805872669587
Sheffield Utd,-0.1457633933473045
Tottenham,-0.7001997400923649
West Ham,-0.582663457580797
Wolves,-0.7462559504279404
