teams,def_coef
Arsenal,-1.0367672540502684
Aston Villa,-1.007384538110603
Bournemouth,-0.5856812024219755
Brentford,-0.9675852924632873
Brighton,-0.861137675002133
Chelsea,-0.9992689108582476
Crystal Palace,-0.9662740387501922
Everton,-0.7967870105180828
Fulham,-0.8738842976497493
Leeds United,-0.5129112493436917
Leicester City,-0.6173614831726193
Liverpool,-1.0390745627361417
Manchester City,-1.2966911752630625
Manchester Utd,-1.078524602597169
Newcastle Utd,-1.3417517352568853
Nott'ham Forest,-0.6262724896091109
Southampton,-0.5957678905821514
Tottenham,-0.6691109999175732
West Ham,-0.8441459238985513
Wolves,-0.8435014984226255
