teams,def_coef
Arsenal,-0.9496994517794383
Aston Villa,-0.7614901244292122
Bournemouth,-0.443381558766723
Brentford,-0.6449105973608789
Brighton,-0.7101276875488997
Burnley,-0.6220649778489344
Chelsea,-0.9130391673310522
Crystal Palace,-0.6676252957965324
Everton,-0.6311881689291743
Fulham,-0.7502431720312817
Liverpool,-0.9906731382391728
Luton Town,-0.3334572970802228
Manchester City,-1.2581973135382636
Manchester Utd,-0.6796171555251738
Newcastle Utd,-0.6865748766381367
Nott'ham Forest,-0.478735854651906
Sheffield Utd,-0.2177516561856456
Tottenham,-0.6935409692989323
West Ham,-0.6544104246384675
Wolves,-0.7215915579359745
