teams,att_coef
Arsenal,1.3776374099817308
Aston Villa,1.2169765441498819
Bournemouth,0.8084752223893076
Brentford,0.9282763804497992
Brighton,1.0735938109326795
Burnley,0.7089687786458764
Chelsea,0.9546183505443304
Crystal Palace,0.765341378819216
Everton,0.6988422094897684
Fulham,0.9648609942938252
Liverpool,1.4420857097232158
Luton Town,0.9546817707348438
Manchester City,1.5889355665969083
Manchester Utd,1.0517727310577587
Newcastle Utd,1.2159703334064564
Nott'ham Forest,0.8413069815198643
Sheffield Utd,0.42537453298242756
Tottenham,1.2081713427393017
West Ham,1.0752924373055188
Wolves,0.6988175142372876
