teams,def_coef
Arsenal,-0.9631007090852017
Aston Villa,-0.841390499253271
Bournemouth,-0.4661789180144328
Brentford,-0.7424707352233202
Brighton,-0.7828133220737024
Burnley,-0.7854628403331422
Chelsea,-1.032789235995034
Crystal Palace,-0.8247091568277092
Everton,-0.6652976097355577
Fulham,-0.7880207254914667
Liverpool,-1.0582412497437514
Luton Town,-0.44189795778994734
Manchester City,-1.3023149072485218
Manchester Utd,-0.7381867848734355
Newcastle Utd,-0.833852265992976
Nott'ham Forest,-0.5202269305990315
Sheffield Utd,-0.3535201621854536
Tottenham,-0.785092279049319
West Ham,-0.7961267905579682
Wolves,-0.8046483709259834
