teams,def_coef
Arsenal,-1.0046196127614293
Aston Villa,-0.8852633435370666
Bournemouth,-0.5666588926610338
Brentford,-0.8599234650684286
Brighton,-0.8357966547225038
Burnley,-0.7191395293516794
Chelsea,-1.001561065283814
Crystal Palace,-0.8585983444836479
Everton,-0.7819298161972686
Fulham,-0.7973767594283164
Liverpool,-1.2037814883174354
Luton Town,-0.5349007330584478
Manchester City,-1.2863817895369833
Manchester Utd,-0.9009181829931503
Newcastle Utd,-0.8940840515863009
Nott'ham Forest,-0.6355578369392009
Sheffield Utd,-0.2780959412057643
Tottenham,-0.8732872397566533
West Ham,-0.8347068474266165
Wolves,-0.8955136347714241
