teams,def_coef
Arsenal,-1.0337237862458573
Aston Villa,-1.0041188508430245
Bournemouth,-0.5834047170778637
Brentford,-0.9641204624677084
Brighton,-0.8347406077856014
Chelsea,-1.0564793210880454
Crystal Palace,-0.9635852920986597
Everton,-0.7945358589074222
Fulham,-0.8730018847715887
Leeds United,-0.5098166010698326
Leicester City,-0.6151175319376325
Liverpool,-1.0367417102808667
Manchester City,-1.2808858320861665
Manchester Utd,-1.086662597301549
Newcastle Utd,-1.339241451549155
Nott'ham Forest,-0.6240875787258275
Southampton,-0.5929690675226805
Tottenham,-0.6666076555380769
West Ham,-0.8427839672108796
Wolves,-0.841044746171743
