teams,att_coef
Arsenal,1.5052304085438035
Aston Villa,0.9832791149900435
Bournemouth,0.7230616362246569
Brentford,1.1232266539581774
Brighton,1.3538446386024034
Chelsea,0.6715108019746251
Crystal Palace,0.7642509201132183
Everton,0.6018860008682706
Fulham,1.0685613593131378
Leeds United,0.9707775951873618
Leicester City,1.0008518378238205
Liverpool,1.347188797470196
Manchester City,1.6253293719512403
Manchester Utd,1.0717045658376405
Newcastle Utd,1.2664528153525314
Nott'ham Forest,0.7153468872109846
Southampton,0.5708406679684148
Tottenham,1.3000741810351866
West Ham,0.81225315601363
Wolves,0.5243285895606595
