teams,def_coef
Arsenal,-1.067124735182381
Aston Villa,-0.9307801749962479
Bournemouth,-0.574435257635543
Brentford,-0.79689378865423
Brighton,-0.7741348154514592
Burnley,-0.6179364406531339
Chelsea,-0.8342731588806149
Crystal Palace,-0.7741538225449196
Everton,-0.8283205997805418
Fulham,-0.7759994123981351
Liverpool,-1.1864549644234659
Luton Town,-0.5455549514808756
Manchester City,-1.1913393911997792
Manchester Utd,-0.905250907733931
Newcastle Utd,-0.879342760377525
Nott'ham Forest,-0.6288848915378271
Sheffield Utd,-0.2687554652405061
Tottenham,-0.7780302283215078
West Ham,-0.7875426573194214
Wolves,-0.8115782686314503
