teams,def_coef
Arsenal,-0.997364789705798
Aston Villa,-0.6796877283242354
Bournemouth,-0.3963435368838078
Brentford,-0.6380822560983306
Brighton,-0.702570936052841
Burnley,-0.6319680606566553
Chelsea,-0.835520271885798
Crystal Palace,-0.6346994790445355
Everton,-0.6078418531950817
Fulham,-0.669539396717569
Liverpool,-0.9452930083075289
Luton Town,-0.32536500335673507
Manchester City,-1.2461824770872558
Manchester Utd,-0.6309541893171146
Newcastle Utd,-0.622589213644586
Nott'ham Forest,-0.45786384109881867
Sheffield Utd,-0.18647539906772878
Tottenham,-0.6821778996254856
West Ham,-0.6114020048413236
Wolves,-0.682684298475463
