teams,def_coef
Arsenal,-1.5302796331397552
Aston Villa,-0.5840187075587194
Bournemouth,-0.5745195240240379
Brentford,-0.5436963932191964
Brighton,-0.7267448209414531
Burnley,-0.4343355891458578
Chelsea,-0.4412779126571923
Crystal Palace,-0.4849828969118373
Everton,-0.8405941247838644
Fulham,-0.6628345718596319
Liverpool,-1.06763725469215
Luton Town,-0.44306404855836984
Manchester City,-1.1785631371746674
Manchester Utd,-0.69870709705202
Newcastle Utd,-0.5347470264123975
Nott'ham Forest,-0.5992278910317499
Sheffield Utd,-0.16378289493548612
Tottenham,-0.6537069265048069
West Ham,-0.5056570815443857
Wolves,-0.6755429891046055
