teams,def_coef
Arsenal,-1.0651944368981827
Aston Villa,-0.8086551414447952
Bournemouth,-0.5261069912753352
Brentford,-0.7462799228120347
Brighton,-0.7634717561128698
Burnley,-0.6626546491127023
Chelsea,-0.8807229441321902
Crystal Palace,-0.7762793269551027
Everton,-0.7163946216467029
Fulham,-0.7618055189378233
Liverpool,-1.0550430440199103
Luton Town,-0.35594085785685003
Manchester City,-1.324695801156818
Manchester Utd,-0.7524050080845132
Newcastle Utd,-0.776348301682341
Nott'ham Forest,-0.5637605279639281
Sheffield Utd,-0.16766285158427488
Tottenham,-0.7563458108443932
West Ham,-0.6756595662995138
Wolves,-0.7979365933186859
