teams,att_coef
Arsenal,1.4365495906819072
Aston Villa,1.1711499058718953
Bournemouth,0.8108505096021197
Brentford,0.9639227739551074
Brighton,0.997257131947043
Burnley,0.6887847757743285
Chelsea,1.0460699549173222
Crystal Palace,0.797693596554836
Everton,0.6424767101500931
Fulham,0.9561553447035777
Liverpool,1.3931475570667748
Luton Town,0.9609940867050114
Manchester City,1.525019321480178
Manchester Utd,1.0802635180327673
Newcastle Utd,1.2559752925121819
Nott'ham Forest,0.7778330041973341
Sheffield Utd,0.6469967833826124
Tottenham,1.2010551273897634
West Ham,0.9999079543425972
Wolves,0.6478970607325472
