teams,def_coef
Arsenal,-0.9952546528933597
Aston Villa,-0.7084399696756023
Bournemouth,-0.3853011684570744
Brentford,-0.6487907767215086
Brighton,-0.6993616686554207
Burnley,-0.6355980732268625
Chelsea,-0.8470460691928475
Crystal Palace,-0.6531056909418534
Everton,-0.5732821326307593
Fulham,-0.671754538355729
Liverpool,-0.9447939330039408
Luton Town,-0.24590749794701042
Manchester City,-1.2358115717060916
Manchester Utd,-0.6188184250111358
Newcastle Utd,-0.6389851653214901
Nott'ham Forest,-0.4349986280219071
Sheffield Utd,-0.15729705510325953
Tottenham,-0.6573703934606768
West Ham,-0.5646999902440738
Wolves,-0.6742017834235313
