teams,def_coef
Arsenal,-0.9847254382136653
Aston Villa,-0.8676648290097565
Bournemouth,-0.4585912986684228
Brentford,-0.7507481319032764
Brighton,-0.8331297848322892
Burnley,-0.8103816077040275
Chelsea,-1.0651613241075515
Crystal Palace,-0.8047019799588482
Everton,-0.6954653283867017
Fulham,-0.8067370106035062
Liverpool,-1.0716437949316526
Luton Town,-0.46376696197896267
Manchester City,-1.3029871568581948
Manchester Utd,-0.751372337043606
Newcastle Utd,-0.8077388860192593
Nott'ham Forest,-0.5188823771427743
Sheffield Utd,-0.3647465818498201
Tottenham,-0.7937932330805765
West Ham,-0.8075175695020688
Wolves,-0.836622477736199
