teams,def_coef
Arsenal,-1.0340681734152368
Aston Villa,-1.0048220051683103
Bournemouth,-0.5837520964799886
Brentford,-0.9650339096738922
Brighton,-0.8588081932979387
Chelsea,-1.0568040819095077
Crystal Palace,-0.9639505237962168
Everton,-0.7949175201347202
Fulham,-0.8733855655057743
Leeds United,-0.5102995314475457
Leicester City,-0.6154489061618729
Liverpool,-1.0370155169271544
Manchester City,-1.2946637126857696
Manchester Utd,-1.0871225498753367
Newcastle Utd,-1.339600617591335
Nott'ham Forest,-0.6244133151950672
Southampton,-0.5934284702557825
Tottenham,-0.6669194151233772
West Ham,-0.8429790947996908
Wolves,-0.8413419672291611
