teams,def_coef
Arsenal,-1.1802027223781937
Aston Villa,-0.846438299058735
Bournemouth,-0.503593893198739
Brentford,-0.5836574283828057
Brighton,-0.6475246399124357
Burnley,-0.506034287970859
Chelsea,-0.5046592505597477
Crystal Palace,-0.47146674162496705
Everton,-0.9278246016022598
Fulham,-0.6806959250640274
Liverpool,-1.1027596620254525
Luton Town,-0.42306435221704153
Manchester City,-0.9941620791592098
Manchester Utd,-0.8471857370929512
Newcastle Utd,-0.5597378099933467
Nott'ham Forest,-0.5041441942595103
Sheffield Utd,-0.24436162407666118
Tottenham,-0.5614934949340908
West Ham,-0.5016185904623491
Wolves,-0.6068340555161251
