teams,def_coef
Arsenal,-1.0367471972451372
Aston Villa,-1.007362691429224
Bournemouth,-0.5856704741168389
Brentford,-0.9676019904454097
Brighton,-0.8611116243521791
Chelsea,-0.9992939130506163
Crystal Palace,-0.9662770176838607
Everton,-0.7967718848352926
Fulham,-0.8738622696452448
Leeds United,-0.5129151117383536
Leicester City,-0.6173688055570145
Liverpool,-1.0390894479918165
Manchester City,-1.29670259185722
Manchester Utd,-1.0785076197025956
Newcastle Utd,-1.341755854576185
Nott'ham Forest,-0.626272257840662
Southampton,-0.5957638329967538
Tottenham,-0.6691112019907
West Ham,-0.844150566163063
Wolves,-0.8434869257644134
