teams,att_coef
Arsenal,1.3707326950368117
Aston Villa,1.1278058173066379
Bournemouth,0.7894074056941223
Brentford,1.00324617015955
Brighton,1.1852151956934454
Burnley,0.6589963029613999
Chelsea,1.0218426674154542
Crystal Palace,0.7792285877936793
Everton,0.7099085859138177
Fulham,0.9777113242131198
Liverpool,1.4436618963742096
Luton Town,0.9181761591434038
Manchester City,1.5671407467013565
Manchester Utd,1.0404693763745907
Newcastle Utd,1.193007145401514
Nott'ham Forest,0.7675944389926497
Sheffield Utd,0.5053727656621314
Tottenham,1.2514738554953326
West Ham,1.0046282974874252
Wolves,0.6843805661793465
